Unnamed: 0,content,label
1275,"Don’t buy throwaway tableware for home use, wash your dishes!! 🍽️♻️🌊

#OceanProtectionLeague #Savetheocean #Recycle #ClimateChange #beach #nature https://t.co/RXdDfPHuaC",Positive
1276,House Democrat on climate change caucus rakes in cash from oil and gas investments moptu.com/MikeR~313966 #democrats #hypocrisy #corruption #climatescam #climatechange,Positive
1277,"""We have built a business focused on #sustainability that we believe is well positioned to take advantage in renewables, semiconductor, #mining and materials, as well as in other #industrial markets."" - $AMSC CEO Daniel P. McGahn

Learn more: bit.ly/3HkDjRI https://t.co/CT05Wjdc8H",Positive
1278,"""The tragedy of the commons is a situation in which individuals with access to a public resource (a.k.a. common) act in their self-interest and, in doing so ultimately Deplete the resource""
Innovation and #Sustainability Study Session 2 
youtube.com/live/LMeeVUag3… via @saylordotorg",Positive
1279,"Often assets contain materials toxic to the environment and environmentally responsible disposal can be complicated, time consuming and expensive. #sustainability #assetmanagement bit.ly/AmReduceCosts",Negative
1280,Global warming: the destruction of our planet richmondandtwickenhamtimes.co.uk/news/national/… #globalwarming #climatechange #climateemergency #climatecrisis #climateaction,Positive
1281,"We Fight #ClimateChange #GlobalWarming!
EVERY.
SINGLE.
DAY.
One #AffordableHousing #Housing project at a time.

Worldwide.

Learn more about our #ZeroCarbon #Green #Sustainable CAFboard #BuildingProducts, visit: …builtinternationalbuildingcompany.com.

Contact us: gbibuildingco@outlook.com. RT https://t.co/oyH8mULLub",Positive
1282,Climate change is a threat to water security. Let's protect our water resources and invest in water conservation and management. #WaterSecurity #ClimateChange,Neutral
1283,"‘Recession Resilient’ Climate Start-Ups Shine in #Tech Downturn --

#environment #environmental #climatechange #ClimateCrisis #economy #technology

nytimes.com/2023/01/30/tec…",Neutral
0,"#Covercrops reduce soil loss due to rill and sheet erosion! To fill out an application go to buff.ly/3UbYpqY 

#environmental #sustainable #resilience #restoresoil #covercropping #regenerativeagrictulture #sustainability #feedthesoil https://t.co/NAN2Vcxc0U",Positive
1,"The #government has announced its Environmental Improvement Plan 2023, which outlines its vision to restore nature, improve environmental quality, and increase prosperity in the country. 🍃 

#environment #policy #nature

leaderscouncil.co.uk/news/environme…",Positive
2,"UK startup develops device to combat tyre wear pollution, which emits microplastics in the air!

thenextweb.com/news/uk-startu…

#airpollution #airquality #environment",Positive
3,"Welcome to Rate It Green's #GreenBuilding Directory &amp; Network, Complete Window Care! buff.ly/3JcxWGO #windows #doors #windowinstallation #windowrepair #repairs Let's learn about #sustainability and #glassreplacement in #ColoradoSprings #PikesPeak #Colorado and beyond! https://t.co/uMy3mqYyhm",Neutral
4,"“Finland is officially the world’s happiest country. It is also 75 percent forest. I believe these facts are related.” – Matt Haig

#TuzaOlukan #climatechange #greenenergy #globalwarming #Jokes",Neutral
5,From Outer Space to the Human Cell: The Moonshots That Could Save Humanity #environment via: @instituteGC institute.global/policy/outer-s…,Positive
6,"Reading (finally) @MauroPorcini book! He is currently talking about three fundamental dimensions of design: desirability, technical feasibility, and economic viability…and I am struck with a recognition that #sustainability informs all three. It can and should inform all three! https://t.co/F0ZLQYVDRH",Neutral
7,"#AI tool predicts Arctic sea ice loss caused by #ClimateChange 

thenextweb.com/news/icenet-ai…

#MachineLearning #DeepLearning #TechForGood
Cc @AkwyZ @sallyeaves @MiaD @AghiathChbib @gvalan @sarbjeetjohal @jblefevre60 @pierrepinna @SimonCocking https://t.co/dTCwn4o0LR",Negative
8,"🔥 [TRENDING IN #IoT]

Did you know 87% of private and public sector CEOs believe #AI is an essential tool in the fight against #ClimateChange? Learn more about what they have to say: fal.cn/3vwj2

cc: @Ronald_vanLoon @KirkDBorne 
#environment #ArtificialIntelligence",Positive
9,"#SriAgenda tomorrow - #Feb1 2pm CET

Assessing Nature-Based Impact: The Why and How ""@CDP @SBT_Network 

@sciencetargets #greenfinance #climatefinance #natcap #climateemergency #biodiversity #sustainablefinance #impinv #impact #sustainability @andytuit",Neutral
10,"Working to make Barnet a more sustainable community, one home at a time! We are committed to bringing our housing stock up to the highest sustainability standards, to achieve net zero by 2042. Find out more: 
engage.barnet.gov.uk/net-zero 
#BarNETZERO #Climatechange https://t.co/xL5n5CdrVj",Neutral
11,"The enhanced role of the GC in being the bridge between different #stakeholders is only sharped by the global crosswinds of economic uncertainty &amp; geopolitical conflict.  hubs.ly/Q01zNQCm0

#GeneralCounsel #CorporateGovernance #Sustainability #Regulation #InHouseCounsel https://t.co/JKIjpyQdfx",Neutral
12,"For too long, the #LDCs have acted as the world’s warning system against various crises like #ClimateChange &amp; #Covid19. 

At #LDC5 we'll talk about how we can reverse this injustice by helping them tackle these issues. 

Share this post to help us make a change. https://t.co/C9PZU4mBOV",Neutral
13,"The only thing which can make that morning coffee even better! ☕️

Our new packaging uses 70% less plastic as part of your journey to be sustainable and reduce our plastic waste 🌱

#hotchocolate #cold #winter #chocolate #sustainability #sustainablechocolate #coffee #valentines https://t.co/MSGcSkB73h",Positive
14,"Dr. Ehab Shalaby, Founder &amp; CEO of @DcarbonEg,  shared his thoughts about how the private sector plays an important role in achieving #sustainability, during our seminar #womentowardssustainability

Watch: youtu.be/103EnhYgthg

#top50womenforum
#top50
#womeninsustainability",Positive
15,"#Climatechange is a tragedy of the commons.

Yashasvi Nain, Sujeev Shakya, Samson Samuel Ogallah, Tirthankar Mandal, Galit Palzur &amp; Olga Chepelianskaia discuss at #KGD2022

#ToKigali #KigaliGlobalDialogue 

@ORF_CNED #COP27
youtu.be/U0DwMwKHScA",Negative
16,"“The #Fed has really, I wouldn't say stepped back, but I think it's become more discerning and more judicious in terms of what's on the table for its approach to climate change,"" says Professor @CParaSkinner of the Fed's #climatechange pilot. bit.ly/3JhfCfV via @Reuters",Positive
17,"Your daily #Thwaites update  31.01.2023 
Another great clear day in the area...Perfect for Worldview. 
Seems B22 is speeding up (IMO)..and smashing B29 into pieces in the process 
 #Antarctica 
 #ClimateCrisis #ClimateEmergency #ClimateChange https://t.co/FUA4A41Ydh",Neutral
18,"""Big Environment"" = where power and money trump the, you know, #environment. 

#climate  #climatechange",Positive
19,"$AMRS

Sunil Chandran (Chief Science Officer + Head of R&amp;D at @Amyris) and @HotButtonsPod did a deep-dive into #synbio's impact on the #cosmetics industry. 

Amazing ?s from @BinkleyOnStyle @rachelkibbe @ShillaKimParker 

#biomanufacturing #sustainability 
youtu.be/i4NfbIzTdcc",Neutral
20,"Tree rings reveal 400 years of rainfall patterns, forecasting an increase in extreme weather conditions in Pakistan and Afghanistan agupubs.onlinelibrary.wiley.com/doi/10.1029/20…  #science #environment #tree #rings #years #rainfall",Neutral
21,Oatly is slapping US #ClimateChange labels on their weird #Oatgurts - how progressive! #Sarcasm,Negative
22,"I bet the Climatards are sitting back coming up with a new lie.  

nasa.gov/feature/goddar…

#ClimateChange #ClimateScam #ClimateEmergency #ClimateHoax",Negative
23,Asia Minute: India tries 'Green Bonds' to fund climate change ... - Hawaiipublicradio dlvr.it/ShkfRN #ClimateChange,Positive
24,PTI Fact Check: Tweet calling global warming a 'hoax' is misleading; data from selected years shared to highlight 'global cooling' trend falsely devdiscourse.com/article/scienc… #climateaction #globalwarming #climatecrisis #climatechange #climateemergency,Negative
25,Is there room for big tech and digital solutions in conservation or climate action? Critics say most of it amounts to greenwashing at best and must ensure biodiversity instead. What do you think? #ESG #Sustainability #cdwsocial dy.si/r5q92 https://t.co/E5k3enEJPm,Positive
26,"“Georgia Tech is #hiring for a #sustainability Program &amp; Portfolio Manager to guide implementation and engagement for Sustainability Next, a Georgia Tech Institute Strategic Plan initiative. This position will partner across #resea…lnkd.in/d8C2gbmQ lnkd.in/dTuccE2r",Positive
27,"2 years ago we joined @enelgreenpower's Azure Sky Wind Project, which aims to accelerate the development of renewable energy. Our SVP, Erika Varga McEnroe, recently saw their turbines in action! Learn more about the project and our #sustainability efforts: bit.ly/3kKrexT https://t.co/FvNYAIRNYe",Positive
28,First meeting of the Working Group on World Heritage and Climate Change in @UNESCO with Poland🇵🇱 nominated as the vice-chairperson. Eager to share our expertise and work with other state-parties of the #1972Convention on the protection of #WorldHeritage from #ClimateChange. https://t.co/CLFiPjOKBL,Neutral
29,I’m live in five on The Peggy Smedley Show taking a look at the importance of #DEI: peggysmedleyshow.com #IoT #sustainability #futureofwork #AI #5G #cloud #digitaltransformation #PeggySmedley #TPSS https://t.co/1RxHDBQA8F,Neutral
30,I’ll be live in five on The Peggy Smedley Show talking about the growing importance of #DEI in our businesses and society overall. Join me at: peggysmedleyshow.com #IoT #futureofwork #AI #5G #cloud #edge #sustainability #PeggySmedley https://t.co/UD3g1GnbUK,Neutral
31,What are some ways we can increase #DEI in our own communities? I’ll be sharing my ideas in five on the latest episode of #TPSS at: peggysmedleyshow.com #IoT #futureofwork #AI #5G #cloud #edge #sustainability #PeggySmedley https://t.co/fnC06xVTFl,Neutral
32,"Rays Power Infra to build 1.8 GW solar park in Rajasthan : Rays Power Infra has signed an agreement with the Rajasthan government to build a 1.8 GW solar park in the state with an estimated investment of INR 9,140 crore. dlvr.it/ShkfBs #solarenergy #solar #sustainability https://t.co/MSVuvjE3hK",Positive
33,"7-day forecast 

Well, the serious stuff is coming to the #arctic 
With massive winds.
WOW 
 #ClimateCrisis #ClimateEmergency #ClimateChange https://t.co/BqnewnapvL",Positive
34,Grass-roots ‘building block’ produces sustainable materials @nature #Sustainability  nature.com/articles/d4247…,Positive
35,This is how carbon dioxide removal can take off. (World Economic Forum) #Pollution #Environment @wef https://t.co/GoDXc7KGp3,Neutral
36,"Had anyone considered that the movement of magnetic north &amp; the inner movement of earth’s core, might, just might have something to do with the climate? #climatechange #ClimateEmergency #climate",Neutral
37,"Manoj Kumar Rustagi, Chief #Sustainability and Innovation Office (CSIO), JSW Cement, gives insights into the process of producing ... Read full article indiancementreview.com/2022/06/13/cli… #blendedcementproducts #clinkermanufacturing #jswcement #manojkumarrustagi #ordinaryportlandcement",Positive
38,"📸 We just caught up with @ChrisGPackham ahead of his sold-out #bedslecture about #ClimateAction &amp; #Sustainability, which is taking place here at @uniofbeds’ Luton campus tonight 💚 You can still watch his free lecture &amp; submit questions online from 6pm 👉 fsmevents.com/an-evening-wit… https://t.co/yxE91HJEIN",Neutral
