,content,label
1144,"Sustainability Programs Helping to Optimize Energy Consumption, Business Travel, and Customer Transaction Costs. Link &gt; gtnr.it/3AeFVxW @Gartner_inc rt @lindagrass0 #Sustainability https://t.co/eYZLqEIOLD",Positive
1145,"Agriculture needs to be redesigned if we are to tackle #climatechange and reduce biodiversity loss. While changing to a more plant-based diet and reducing food waste is fine, farming will have to change too. READ MORE:
bit.ly/3WPaSBa",Positive
1146,Indigenous People and Climate Change: Some Upcoming Events - Daily Kos dlvr.it/ShhcTZ #ClimateChange,Neutral
1147,This just makes my heart happy. #Sustainability,Positive
1148,"100,000 Chickens died.  #animalrights #farms #environment #regulations 
nbcconnecticut.com/news/local/app…",Positive
1149,"#cc #climatechange RT @UNEP: 55% of the world’s population resides in urban areas.

Restoring urban ecosystems requires awareness and commitment… twitter.com/i/web/status/1…",Neutral
1150,Use another example of the Doug Ford government’s disregard for the environment. What a mess this will be. Shameful. #onpoli #onted #environment #DougFordFailedOntario,Positive
1151,@DivesTech Is the #EV green tidal wave still on its way?  #sustainability #electricvehicles,Positive
1152,"Sustainability, #climate and equity initiatives are more than buzzwords. As stakeholders become savvier at spotting greenwashing, companies are moving from commitment to action in their #sustainability strategy. #ESG deloi.tt/3YcoTd8",Neutral
1153,"Is Our Current Economic Model, Based On Infinite Growth And Debt, Inherently Flawed And Will It Eventually Collapse? methodeva.com/blog/2017/09/i… #renewal #sustainability #positivity #economicgrowth",Negative
1154,"@RepArmstrongND Said the oily shill for petroleum &amp; coal interests. Ignorance in action. No conscience. Stumbling through the talking points given to him by dark money. CO2 increase means nothing to them. #ClimateChange is real, but they can't see beyond their purse. opensecrets.org/members-of-con…",Positive
1155,"Earth on track to exceed 1.5C warming in the next decade, study using #AI finds  theguardian.com/environment/20… 
#climatechange",Positive
1156,How Bitcoin mining saved Africa's oldest national park from bankruptcy cointelegraph.com/news/how-bitco… #Africa #BitcoinMining #Mining #Funding #Environment,Positive
1157,"Daily #Sustainability Tip #26:

Almost anything can be adjusted to be more #Sustainable. Don’t let that overwhelm you, but instead show that for every bad habit you don’t really want to change (&amp; that’s okay sometimes!) there are plenty of other ones that you can! #MakeTheChange",Positive
1158,#WhosNext?  Crop dusters?  This is how #AI powered #Robots cut pesticide use by 95%.  (World Economic Forum) #AgTech @wef #Automation #Robotics #Environment https://t.co/XVwIpVNaa1,Positive
1159,"I bet humankind has no idea what's coming , and how bad it will be 

 #ClimateChange https://t.co/TGAOoldcJu",Positive
1160,High levels of ‘forever chemical’ found in endangered orcas in #Canada | #Environment  theguardian.com/environment/20…,Neutral
1161,AI: World likely to hit key warming threshold in 10-12 years phys.org/news/2023-01-a… via @physorg_com #ClimateChange #Earth #Environment #GlobalWarming #AI #ML #ArtificialIntelligence #MachineLearning,Negative
1162,"@MikeHudema Now, that is actually cool and worthwhile.
#climate #renewables #Sustainability #tech #climate #energy https://t.co/TIY4Pqkwur",Neutral
1163,"Sustainable packaging plays a key role for a greener future. Are you prepared for a sustainable packaging production? 🌳 More details online: zcu.io/zpdF
.
.
#sustainability #packaging #print #printing #packagingprinting #packagingprint #Heidelberg #Heidelbergindia https://t.co/LtQrRbCt8R",Neutral
1164,Wind and solar were EU’s top electricity source in 2022 for first time ever dlvr.it/ShhbG1 #ClimateChange https://t.co/3JN4YsdmWp,Positive
1165,"AI: #World likely to hit 

key #warming threshold in 10-12 years 

apnews.com/article/scienc… #fintech #climatechange #AI #ArtificialIntelligence #MachineLearning @borenbears @AP https://t.co/B0hvKeX14Y",Positive
1166,"📣 South Australia's Industry #ClimateChange Conference for 2023 is fast approaching. Network with industry, business &amp; government reps from across SA on reducing #emissions &amp; creating pathways to a #netzero future.
📅 20-21 Apr 2023
📝 Register at fal.cn/3vuVX https://t.co/lBqU2WGfGx",Neutral
1167,"350 MILLION CLIMATE CHANGE FOOD INSECURE
Climate change driven terrible world food emergency 
13th January 2023, World Food Program - great work they do
wfp.org/stories/climat…
#foodsecurity #extremeweather #climatechange #globalwarming https://t.co/l4YvD1Xr2u",Positive
1168,"😪 Hinman Glacier, the largest between Mount Rainier and Glacier Peak, melts away. king5.com/article/tech/s…? #ClimateCrisis #environment",Neutral
1169,"Craving ramen in reusable takeout but don’t know where to go? 😢 FoodWare now has a map feature!🎉

#CircularEconomy #ReuseRevolution #Sustainability #choosetoreuse https://t.co/UB65zqpIDn",Neutral
1170,"The @weathernetwork is promising Atlantic Canada some cold weather soon.
Are they part of a #ClimateChange desensitization conspiracy?

It is winter after all.

If so, we are on to their click bait advertising!",Positive
1171,"Big C and DHL Supply Chain Thailand deploys electric trucks to reduce carbon emissions. Read on: media-outreach.com/news/thailand/…

#DHLSupplyChainThailand #Logistics #SupplyChain #Sustainability",Positive
1172,"Climate change can be a challenging subject to broach with students. Tomorrow, join us at a free virtual workshop to learn about some fantastic resources for engaging, &amp; empowering students around #ClimateChange &amp; #Sustainability
+ prizes &amp; discounts! 
takemeoutside.ca/resource-direc… https://t.co/xSgV0pg8Re",Negative
1173,"siemensindustry: A #DigitalTwin of your product and production can help you to become even more sustainable. 
#DigitalEnterprise #Sustainability 
sie.ag/3Rfxjyt #YoSoyJabali",Negative
1174,"Concerning new study finds the world will exceed 1.5°C and 2°C global average temperatures sooner than previously projected, even in a low-emissions scenario.
#ClimateChange
pnas.org/doi/10.1073/pn…",Negative
1175,"To support @BDRCS1 actions in last year flood- Sylhet region,@ifrc launched an Emergency Appeal. We managed to assit total 350000 people. 

NEEDs is there &amp; resources are critical. 
#Climatechange is happening.Monsoon is in door steps.

Preparedness is integral part of response. https://t.co/iOyVdxXpfu",Negative
1176,This is why the #climatechange and #Netzero policy makes no sense to me if CO2 is so damaging why not be all over building #Nuclear as a viable CO2 free electricity generation source,Neutral
1177,#Sustainability requires companies to make big changes today while keeping teams trained on the future. Effective #DigitalTransformation strategies must balance speed and scale to generate a competitive advantage worth changing the status quo! go.ey.com/3Y5O4y7 @EYnews,Negative
1178,"Earth is on track to exceed 1.5C warming in the next decade, study using AI finds.

Researchers found that exceeding the 2C increase has a 50% chance of happening by mid-century.

#auspol #ClimateChange theguardian.com/environment/20…",Negative
1179,"New Climate News: 

Photos Show Extreme Winter Weather Battering The U.S.

#climatecrisis #climateaction #esg #carbon #sustainability #netzero #climatescam #globalwarming #climatechange
blog.hava.solutions/2022/12/23/pho…",Positive
1180,"Within the week, NYC could set another record eclipsing the city's longest streak of consecutive days without measurable snow. The record stands at 332 days. @kirstyoxleyart @dquigster #climatechange #ChildrensBooks #science #education #reading #books #nyc #renewableenergy https://t.co/B88QlxplMR",Neutral
1181,@ayejayruiz @SteveYeagerNV Still Cold in March #climatechange,Negative
1182,"In a warming world, California’s trees keep dying (In a warming world, California’s trees keep dying) — High Country News – Know the West dlvr.it/ShhYgJ #ClimateChange https://t.co/QOWyPMo2zb",Neutral
1183,"sorry I haven't post anything, was busy with college and my job but today got some stuff done today, can't wait to fishing this. #maya #texturing #substancepainter #3dmodelling #3D #environment #machanic https://t.co/9bAVEXA4q2",Positive
1184,"#ClimateChange is bull shit facts, day 278:

""Artificial intelligence predicts climate change coming faster than we recently thought, new study says""

They literally hard coded ChatGPT to say ""climate change"" is real and it's banned from disagreeing. 😂 https://t.co/cfw3MT7wwp",Positive
1185,"Objectively speaking, driving a $98,000 car that produces more emissions than a conventional gas powered sedan is not the best way to showcase climate emissions reduction policy/environmental stewardship. #ClimateChange https://t.co/n4h2dVXpwd",Positive
1186,"@KinseyAndrew Yes, and companies like @GetSpectrum @ATT @Verizon could charge about 1/4 they're promoted rates if they'd stop sending glossy mailers full of #plastic &amp; expensive paper multiple x/week. And stop killing trees, poisoning the #environment. They'd have so many more customers!",Positive
1187,"A Tale of Two Industrial Policies: How America and Europe Can Turn Trade Tensions Into Climate Progress

bocvip.com/300423/a-tale-…

#Environment https://t.co/gHqCFi4Ara",Positive
1188,"The survey was conducted to assess the impact of garbage drifting to Uotsuri Island and other islands, as well as the damage to vegetation caused by goats. #Environment #Geopolitics #Japan #TheYomiuriShimbun

asianews.network/despite-china-… https://t.co/EJbVBd1VM7",Neutral
1189,".
“To measure the #ClimateAction of cities, let’s encourage citizen expertise
via @GlobeEcho

priorities : access to clean energy, walking &amp;cycling, creating open  &amp; connected green spaces, forests, wetlands &amp; agriculture in town

globeecho.com/news/europe/fr…

#ClimateChange",Neutral
1190,"Nature-Cide products are all-natural, so you can use any of our products around any family member without worrying about exposing them to harmful chemicals! #natural #allnatural #ecofriendly #insecticide #bugspray #environment #gogreen #environmentallyfriendly https://t.co/E2s6KngFsU",Neutral
1191,"Today's quote is from Martin Luther King Jr: ""For in the true nature of things, if we rightly consider, every green tree is far more glorious than if it were made of gold and silver."" 
#Sustainability #Livegreen #Sustainable #Sustainablelife #Earth #Nature
ow.ly/1Fvx50MpLAb https://t.co/DGCxXKAp7t",Neutral
1192,Honored to have received a 100% score from California Environmental Voters. We remain steadfast to our statewide #climate and #environment goals! https://t.co/W5aZK9ZSW7,Positive
1193,"ExxonMobil recently announced plans to build the world’s largest hydrogen production facility. This facility will use natural gas to produce up to 10,000 tons of hydrogen annually.

#cleanenergy #sustainability #netzeroaustralia tinyurl.com/27lwax6a https://t.co/oqRaQysUMK",Neutral
1194,"Alarming scientific reports are motivating many energy professionals around the world to transition to clean energy jobs.​

Read some of the stories of these ""climate quitters""  here: bloom.bg/3Rfaf2N

#sustainability https://t.co/e4feOgmUWz",Negative
1195,"The hopes and dreams of our children depend on this moment's choice. #Education #ClimateChange ...The Roots of #Resistance...A Best Selling novel that gives you hope, caring, vision and inspiration for change right noe. Both Kindle and print book. amzn.to/2DBXDuU https://t.co/PjZu1Q6ErX",Neutral
1196,"#Investigate the #state of #climate #change with #BUGSS eventbrite.com/e/the-current-…

 #STEM #AtmosphericScience #ClimateChange #EarthSciences #Ecology #Environment #BUGSSlab #science https://t.co/sWPJdSG5Yh",Neutral
1197,"Congrats to #SOFAR Finland distributor @scanofficegroup for winning Partner Excellency Award at All-new Brand Reveal! 
The team is recognized for their great work in actively developing local markets. Thank you for your longstanding trust and support!

#solar #PV #sustainability https://t.co/w0mOiJvEgu",Positive
